,Tweet,following,followers,actions,is_retweet,location,Type,Unnamed: 7,Type_num
4737,Syrian Kurds accuse Turkey of using water as weapon of war  https://t.co/OQgQIPl2tj,9724.0,31951.0,13815.0,0.0,MNL x PNG,Spam,,1
4749,A reminder of where #Antifa traces its roots from.  https://t.co/Me4qXVPfSF https://t.co/OzQOzYrsFR,41497.0,70270.0,6153.0,0.0,Boxtel,Spam,,1
4755,Flag-burning Facebook protest leads to 4th of July arrest https://t.co/YB4hylviln #news,13433.0,25302.0,38931.0,0.0,"Canfield, Ohio",Spam,,1
4774,"#Raqqa \| 15 #ISIS terrorists were killed, 2 booby-trapped vehicles were destroyed south of Tabqa  https://t.co/tPDoEeKjaa https://t.co/bNqWKI2813",10407.0,31092.0,12905.0,0.0,Salt Lake City,Spam,,1
4775,Latest job: Directors http://bit.ly/201N75y  #jobs #tv #film,0.0,36900.0,0.0,0.0,UK,Quality,,0
4778,Warriors in 5,0.0,2480000.0,,0.0,708 to the 310,Quality,,0
4779,Jamal Murray shot 25-for-27 from NBA 3 in 2 mins in the same star drillpic.twitter.com/gjGQXC2GmM,0.0,481000.0,,0.0,Hawaii,Quality,,0
4793,"Pressitute @BDUTT ur fake propaganda against @shilpitewari exposed #ZeeExposesJNUTraitors
Legal Notice coming Barkhapic.twitter.com/g5KPuJCsPM",0.0,51300.0,,0.0,Himachal/ Chandigarh/ India,Quality,,0
4802,Pastor who won AR-15 rifle raffle wont be charged https://t.co/2wMlLuGEMv #news,6623.0,25406.0,39877.0,0.0,Marvin Gardens,Spam,,1
4811,"when bae says ""be there in 5 minutes"" but its been 5 minutes and 42 secondspic.twitter.com/WJx96S0VET",0.0,15000000.0,,0.0,Universe,Quality,,0
4812,My life circles around food.,0.0,29200.0,13.0,0.0,,Quality,,0
4829,[PREVIEW] 160517 Tiffany after SBS MTV The SHow by cherrycrushpic.twitter.com/JAynirhKxA,0.0,63300.0,166.0,0.0,Vietnam,Quality,,0
4841,Three people shot outside a Florida health department https://t.co/svmFUsEj9T https://t.co/4ASnJnaK11,9228.0,61632.0,57438.0,0.0,guccis world.,Spam,,1
4852,Fire Erupts at NYC Synagogue During Holy Week of Passover https://t.co/WA44xDg0Ww https://t.co/nEmEPolCXC,12898.0,61815.0,51255.0,0.0,"Los Angeles,CA x Houston,Tx",Spam,,1
4854,Should I bring back @PlatinumPuzzyRadio ?,0.0,53000.0,,0.0,347-835-4560 Text me now!,Quality,,0
4878,Thank you @MrPeepsSays they talents & music deserve it ! @_NoHotAshes,41900.0,39200.0,,0.0,"Ermont, France",Quality,,0
4880,'@enterrador_666 hahahahah',19735.0,48739.0,15294.0,0.0,"Edinburgh, Scotland, UK",Spam,,1
4885,#Iraq \| Iraqi Captain Rambo kills 260 militants and fills #ISIS with dread  https://t.co/t6LX7O6alx,10161.0,30274.0,12507.0,0.0,Posadas / Misiones / Argentina,Spam,,1
4887,"#성균관대 #AOMG #followthemovement 
#Repost double257 with… https://www.instagram.com/p/BFgmQADMJ_v/",0.0,1460000.0,811.0,0.0,SEATTLE2SEOUL,Quality,,0
4904,"See you soon.. 
Tickets on sale Fridaypic.twitter.com/m3DcHnFI9G",0.0,117000.0,,0.0,,Quality,,0
4905,The Victoria Gotti of Funeral Homes is fighting to stay afloat https://t.co/4zVVta0Wvy https://t.co/IzIQe16mDy,10928.0,61873.0,52303.0,0.0,"Sioux Falls, SD",Spam,,1
4924,"Join us today 12noon on @WayneDupreeShow w/Guest @pnehlen
http://spreaker.com/waynedupreeshow  or http://weareamericaradio.com/listen-live  #MAGA #TrumpTrain #Trump2016",13900.0,323000.0,,0.0,USAF Desert Storm/Shield Vet,Quality,,0
4930,FREEDOM IS NOT FREE BRASS BELT BUCKLE @ http://www.printspixnremix.com/BRASS.html  http://ow.ly/NUKu300hoAY pic.twitter.com/wc7Uw5I9aa,73200.0,72200.0,,0.0,"Tennessee, USA",Quality,,0
4931,160517-2 #TIFFANY preview !!!  #IJustWannaDance #IJWD #티파니pic.twitter.com/iG1id9Nplc,0.0,54300.0,1392.0,0.0,,Quality,,0
4948,Lou Teasdale posted this video of Harry and friends singing Happy Birthday to Matt Irwin last year. R.I.P Matt.  https://twitter.com/TheHarryNews/status/732544929709363200/video/1 …,0.0,283000.0,,0.0,© to the owners,Quality,,0
4963,"Can you IMAGINE any woman disparaging a sex partner as being ""too"" good at pleasuring them? Hetero guys, wyd??pic.twitter.com/yvDVXQwt9a",0.0,26700.0,1048.0,0.0,"Minneapolis, MN",Quality,,0
4965,NYC Employee Downloaded Child Porn at Work: Feds https://t.co/jCBi6ptCCW https://t.co/FzYmNqGpdw,9728.0,61703.0,58867.0,0.0,Formerly known as the U.S.A.,Spam,,1
4966,When bae says to come overpic.twitter.com/v0Slb6AU9N,0.0,359000.0,,0.0,V-Day: Where The D Meets The V,Quality,,0
4984,Imagine been naturally skinny man eating what you want when you want and not putting any weight on!! Life is unfair at times,0.0,725000.0,,0.0,,Quality,,0
4985,North Carolina's bullpen pic.twitter.com/a7uexkBVqk,0.0,416000.0,,0.0,DM content to be featured,Quality,,0
4994,No problem,0.0,25500.0,,1.0,"North East, England",Quality,,0
4996,"Mitch McConnell is ""a weak, spineless leader who doesn't keep his word and needs to retire."" ~ @seanhannity RETWEET if you support Hannity! https://t.co/MbEf5srvZx",42856.0,42086.0,3871.0,0.0,Sc slimgirl_kee1,Spam,,1
5008,BREAKING: Police operation underway in Cambrils south of #Barcelona. Multiple shots heard. https://t.co/Hs5mfMG7Rc,73651.0,143392.0,10715.0,0.0,united kingdom,Spam,,1
5031,#Uganda we find it easier to give money to a church to care for orphans but we don't even think abt families that cd give them better care,0.0,38100.0,,0.0,Africa,Quality,,0
5042,Obama Marks International Day Against Homophobia And Transphobia: LGBT Rights Are ... - http://www.joemygod.com/2016/05/17/obama-marks-international-day-against-homophobia-and-transphobia-lgbt-rights-are-human-rights/ …pic.twitter.com/44cGv7zRiL,0.0,71900.0,,0.0,"Manhattan, NY",Quality,,0
5049,Direct deposit > good morning texts,65700.0,55400.0,,0.0,Jersey,Quality,,0
5061,SOUNDS LIVE FEELS LIVE // PARIS // 17.05.16pic.twitter.com/FO8oo0NX08,30200.0,12600000.0,,0.0,"Sydney, Australia",Quality,,0
5062,The long-awaited Buttercream Bakeshop is now open in Shaw http://wapo.st/1Tddabl pic.twitter.com/hYshBUpQRQ,0.0,76500.0,10.0,0.0,The Washington Post,Quality,,0
5076,We are excited to announce the debut of Sports Illustrated networks across Asiahttp://on.si.com/1Te1pBk,0.0,1750000.0,21.0,0.0,"New York, NY",Quality,,0
5082,"NCT U #The7thSense hits 10,000,000 views on YouTube!
http://www.youtube.com/watch?v=3UGMDJ9kZCA&sns=tw …pic.twitter.com/no7qTMutst",0.0,295000.0,562.0,0.0,WORLDWIDE,Quality,,0
5085,"TODAY will never come again. Be a blessing. Be a friend. Encourage someone. Take time to care. Let your words heals, and not wound.",0.0,542000.0,1783.0,0.0,Turn Your Notification On.!!!,Quality,,0
5087,What if Khan accepted?https://twitter.com/PatrickJMcHugh/status/732567497422086145 …,0.0,177000.0,8.0,0.0,New York!,Quality,,0
5097,"If Bernie doesn’t takes this all the way, if we dont HELP HIM, if we dont make sure that he makes it all the way ...https://amp.twimg.com/v/65145428-fce0-4da5-8ac1-52bd17047cc7 …",0.0,37900.0,739.0,0.0,LatinosforBernie@gmail.com,Quality,,0
5111,Unified Design and Integration Empower End-to-End Marketing - http://klou.tt/1gdpp657g3kn9  #Marketing,39900.0,48800.0,26.0,0.0,"Pamplona, Spain",Quality,,0
5119,Did Reggie Miller really just say Ibaka might be the best shooter on OKC on National Television....pic.twitter.com/uPEIUmbsUW,0.0,93900.0,1287.0,0.0,thenbacentral1@gmail.com,Quality,,0
5129,"Heel!
Is not his favorite command.
#dogs #Labradorpic.twitter.com/f1nwQ5lFt9",133000.0,148000.0,50.0,0.0,Dog's favorite places,Quality,,0
5131,Why we think #RiversideFestival2016 is the biggest dance music festivals in UK=> http://buff.ly/1XigqBK pic.twitter.com/sL0zJuQEfj,0.0,47300.0,25.0,0.0,"Glasgow, GB",Quality,,0
5138,This is a high-quality meme right here #tcot #pjnet https://t.co/NO1peDYodn,29249.0,37671.0,6670.0,0.0,229,Spam,,1
5143,"Proud moment 
@MahindraRise
#ThankyouMahindra #Allhumdulliah #MashaAllahpic.twitter.com/qFxFym9k3h",0.0,57000.0,576.0,0.0,,Quality,,0
5148,Photoshoot with @ihansika for #SaravanaStores #gvenketram #gvenketramphotographypic.twitter.com/2Ancpe5Fgx,0.0,85600.0,1021.0,0.0,chennai,Quality,,0
5150,"Area pharmacist, neurosurgeons using smartphone technology  #health",18857.0,29709.0,26111.0,0.0,Digital Business wirral & Liverpool,Spam,,1
5162,Listen to Never Understand feat. Larry June (Prod. by FKi & Post Malone) by Post Malone #np on #SoundCloudhttps://soundcloud.com/postmalone/never-understand-feat-larry-june-prod-by-fki-post-malone-rex-kudo-charlie-handsome …,0.0,37700.0,,0.0,San Francisco Ca.,Quality,,0
5163,LeBron James’ lifetime deal with Nike is worth more than $1 billion http://ble.ac/1TkIoeN pic.twitter.com/eqthcDkvJw,0.0,6910000.0,,0.0,,Quality,,0
5176,"Her smiles are magic and her eyes are a glimps of Heaven 

#ALDUBLoversInITALY
@mainedcm
@macmendoza75pic.twitter.com/OCZBzWEX6C",0.0,25500.0,,0.0,europe,Quality,,0
5186,Happy #NationalSiblingsDaypic.twitter.com/83hS5Evjlv,84200.0,73900.0,,0.0,,Quality,,0
5192,"Daniel Radcliffe, todo un troll.pic.twitter.com/qN7MkuLCAz",0.0,302000.0,,0.0,Redacción del Profeta - #SHPF,Quality,,0
5193,"Today, @judgealexferrer joins @HARRISFAULKNER @SandraSmithFox @KennedyNation and @LizMacDonaldFOX.  Tune in at noon!",0.0,178000.0,83.0,0.0,"New York, NY",Quality,,0
5195,"Under PM Modi, the world seems to be forsaking Indian Goods & services. Exports falling for 17 months!pic.twitter.com/hminCp8lBJ",0.0,4980000.0,633.0,0.0,"New Delhi, India",Quality,,0
5202,EXCLUSIVE: Farhad Samji of Sajid-Farhad calls @akshaykumar a 'Dilwala'https://amp.twimg.com/v/b2fb47bb-fff7-4770-b79f-68889129f3cc …,0.0,1660000.0,157.0,0.0,,Quality,,0
5209,Summation of #BlackLivesMatter movement https://t.co/91vdaonQTA,12188.0,54610.0,18140.0,0.0,"Roma, Italia",Spam,,1
5224,"NIC stops labour’s planned strike
http://ln.is/thenationonlineng.net/lpL1F …",0.0,665000.0,,0.0,"Lagos, Nigeria",Quality,,0
5228,Statement of the Int'l #Syria Support Group after the meeting in Vienna: https://is.gd/zDz8Ld  #SyriaTalkspic.twitter.com/FQtugHZUQ0,0.0,391000.0,45.0,0.0,"Geneva, Switzerland",Quality,,0
5230,"Did you see @MissKatiePrice make this shocking but brilliant confession on @loosewomen?

http://bit.ly/1suCLRB",66400.0,547000.0,14.0,0.0,London,Quality,,0
5232,HP EliteBook 1030 boasts edge-to-edge display and beefy battery http://www.techradar.com/news/mobile-computing/laptops/hp-elitebook-1030-boasts-edge-to-edge-display-and-beefy-battery-1321496 …,12100.0,26400.0,0.0,0.0,London,Quality,,0
5235,"D.C. area Memorial Day traffic to be worst in decade, AAA says https://t.co/T69HsaRCV0",11669.0,30895.0,30441.0,0.0,United States,Spam,,1
5253,Urging you to give ideas for #MannKiBaat to be held this Sunday. You can also call on 1800-11-7800.https://mygov.in/group-issue/share-your-ideas-mann-ki-baat-22nd-may-2016/ …,0.0,46500000.0,,0.0,India,Quality,,0
5262,"A #fantasy story unlike any other!
Follow KO and discover the Luos in this magical tale!
http://www.amazon.com/Soul-Link-J-R-Higgs/dp/1504928350 …pic.twitter.com/YakhhaQRhs",149000.0,185000.0,3.0,0.0,Worldwide,Quality,,0
5264,Way too accuratepic.twitter.com/S2Zg9t1wyK,72800.0,351000.0,,0.0,,Quality,,0
5266,Who is planning on getting their #MagconEurope tickets tonight at 7PM (local time)?!,0.0,1070000.0,,0.0,World Wide,Quality,,0
5272,Gigi Hadid x Penshoppe pic.twitter.com/91FIaF0FEN,0.0,65200.0,,0.0,,Quality,,0
5281,"After fatal shooting, a morale boost for families at New Orleans East apartment complex https://t.co/5pYivhR19e https://t.co/KpzIptak5c",10579.0,28774.0,46465.0,0.0,United States,Spam,,1
5285,Just tried to change pants but was too lazy to take off my shoes and now my converse is stuck in my skinny jeans,0.0,8890000.0,,0.0,,Quality,,0
5286,Should Louisiana raise pay? Minimum wage hike advancing in Senate https://t.co/bTPPFv8xeZ https://t.co/ylSkRAafqc,9137.0,28667.0,45598.0,0.0,United States,Spam,,1
5290,Omg there's a search bar in everyone’s following and follower list on Instagram. Instagram u have no idea what you've just done,0.0,50400.0,1800.0,0.0,,Quality,,0
5291,i did it @troyesivanpic.twitter.com/t9IbWC05eE,0.0,433000.0,,0.0,MILANO,Quality,,0
5295,"so when Ariel goes on these trips, she always has to dress up fancy. AND LET ME TELL YOU I AM LIVIN FOR IT. ABSOLUTELY STUNNNING @BabyAriel",0.0,1170000.0,,0.0,,Quality,,0
5302,hey there https://t.co/vvacTs3FVY,22079.0,66400.0,22523.0,0.0,United States,Spam,,1
5319,"The mayor of East Hartford, Conn. has issued a town-wide budget freeze for the entire fiscal year 2017. http://trib.al/M4n8X6r",0.0,91500.0,0.0,0.0,Boston,Quality,,0
5322,Joined snapchat this weekend! More snaps to come... Follow me  avrillavigne https://instagram.com/p/BFfnRSCI4KV/,0.0,21700000.0,,0.0,,Quality,,0
5328,"Time’s running out, grab ultimate POWER from #Thanos in May’s @lootcrate! Use code MARVEL: http://lootcrate.com/marvel pic.twitter.com/BCUBRrWh4d",0.0,7530000.0,1034.0,0.0,"New York, NY",Quality,,0
5336,"3 in 1 trip...Milan, Italy to Oman, Singapore and Malaysia for only €396 roundtrip.

http://www.secretflying.com/2016/05/3-1-trip-milan-italy-oman-singapore-malaysia-e396-roundtrip/ …pic.twitter.com/vkEFmrzXRD",0.0,158000.0,,0.0,,Quality,,0
5357,Who did thispic.twitter.com/3uItTF93NF,0.0,162000.0,,0.0,,Quality,,0
5372,i'm sorry to all the people i hurt while i was hurting.,0.0,86200.0,,0.0,*Turn on notifications*,Quality,,0
5380,God's blessings & favor to all!,21700.0,41000.0,14.0,0.0,Raised & Seated with Christ 🕊,Quality,,0
5383,"The best

https://vine.co/v/iO9P9bXrMg2",0.0,3080000.0,,0.0,USA,Quality,,0
5385,DC's Housing Market Just Had Its Best February In Years https://t.co/xtzxPPBVrN https://t.co/q8cLKwI7eG,14489.0,31898.0,31054.0,0.0,United States,Spam,,1
5398,"Are we doomed? Yes, we are doomed https://t.co/pPkoaqSp62",17544.0,59962.0,19975.0,0.0,United States,Spam,,1
5399,"[HAPPY BIRTHDAY TAEYANG]
originally posted by http://yg-life.com 
@Realtaeyang #HAPPYTAEYANGDAY #HAPPYBAEBAEDAYpic.twitter.com/Lib0qxwsyr",0.0,5050000.0,,0.0,"Seoul, Korea",Quality,,0
5403,THE MOST STUPID PERSON EVERhttp://youtu.be/9nPk4Gpwe0g?a,0.0,3070000.0,,0.0,🇨🇦,Quality,,0
5404,"Black women left off Cosmo list of the most beautiful women in the world Ummm, who approved this list? https://t.co/Zqobyrn077",22604.0,33701.0,4500.0,0.0,United States,Spam,,1
5409,Looking forward to seeing #ND16 #OneyearOn exhibitors Yuta Segawa & @forestandfound at #MIC2016 tomorrow http://ow.ly/xn4J300f8Dl,0.0,49600.0,9.0,0.0,London,Quality,,0
5419,"Just to confirm the obvious, Mr Rennie's five votes came from Lib Dems, Ms Sturgeon's 63 votes from SNP. Tories, Labour & Greens abstained.",0.0,28600.0,,0.0,Holyrood,Quality,,0
5420,The women of #Hamilton performed the Star-Spangled Banner at the @nyliberty home opener and it was just beautiful.https://amp.twimg.com/v/c415d7e5-2108-4c2b-96a9-8c8ab5337a75 …,0.0,86700.0,,0.0,,Quality,,0
5421,Non-Profit for Homeless Women Vets Seeks Help With Repairs https://t.co/JHRbmcORwz https://t.co/0yQWVWYlEy,12573.0,32141.0,32054.0,0.0,United States,Spam,,1
5425,A perfect reflection on the sea. #HarmonyoftheSeaspic.twitter.com/VN7ekJaolb,0.0,44400.0,,0.0,UK & ROI,Quality,,0
5426,"JUST ONE MONTH!!  
http://wildlifefestival.com 
#WILDLIFE16pic.twitter.com/8paDdNLLie",0.0,26300.0,,0.0,Brighton City Airport,Quality,,0
5433,When you realize it is only Tuesday ...pic.twitter.com/doYky9HQNB,0.0,3620000.0,348.0,0.0,"New York, NY",Quality,,0
5439,Someone over at #bbcrecipes doesn't seem happy with the new changespic.twitter.com/EmyRJ6t5yU,0.0,162000.0,1238.0,0.0,"London, England",Quality,,0
5456,Happy day to all.pic.twitter.com/dFeJuL75Ig,108000.0,117000.0,,0.0,,Quality,,0
5471,30 weeks = 7! hours,0.0,110000.0,180.0,0.0,,Quality,,0
5473,A crowd led by Duck Dynasty star blows duck calls for Trump at a Cruz rally in Iowa  #politics,19631.0,29753.0,26545.0,0.0,United States,Spam,,1
5474,"Great article @crecenteb, but ""if you have a 980, wait""? I mean, only a millionaire would consider that upgrade! :) http://www.polygon.com/2016/5/17/11689352/nvidia-geforce-gtx-1080-hands-on-review …",0.0,54800.0,,0.0,Paris / Helsinki,Quality,,0
5485,"'@HillaryClinton As Hillary spends millions of taxpayer dollars fighting her own complexes, Republicans do what they've always done...'",13057.0,33414.0,9077.0,0.0,United States,Spam,,1
5489,CliniCloud Review: Should Doctors and Patients Use the Digital Stethoscope? http://goo.gl/fb/CG9UMP,0.0,81500.0,,0.0,"Budapest, Hungary",Quality,,0
5492,Hurricane Matthew hits home for visting Haitian priest https://t.co/QDkC6vuyHj,7175.0,27627.0,42777.0,0.0,United States,Spam,,1
5493,#Daraa \| Continued clashes in al-Manshiyah district between #SAA and Tahrir al-Sham https://t.co/uKCaaEOR2V,10422.0,30600.0,12727.0,0.0,United Kingdom,Spam,,1
5494,Be kind to your spouse today! #MarriageWorks #MarriageTakesWork #ChristLikeSpouse http://fb.me/4GXGR2ev2,0.0,71000.0,20.0,0.0,"Dallas, Texas",Quality,,0
5525,Man hit with car in Algiers; ex-girlfriend sought https://t.co/MUkLkGCwVW,7175.0,27667.0,41564.0,0.0,United States,Spam,,1
5529,wah so mature sia but its true!! good to earn some … — hehehehe and I will also treasure the things I buy more… http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7S5OMTJKAYTPT6VCVRDPQ6V45V2Q24OJAMGBFMWSZUL2374EQGJJWD2XQVYYU5Y25CPT22BFDJUUBBZFKJA5YHAM7EA6RDOKHGTCZPBBTFT2VYKEQ2T7GGNGN2J2LAMXDC7HFHNLE4Z7FU32TWWKW2MYHSIUYFB5HK5NNIJ4H3TI43KFDU4EKQ==== …,0.0,42500.0,0.0,0.0,EXO • BH FAMILY • 04/61,Quality,,0
5533,Happiness works in #business. Find out why you should focus on creating a #happy workplace culture http://blog.the-sse.org/creating-a-happy-workplace-culture/ … #socent,0.0,40300.0,13.0,0.0,London,Quality,,0
5543,when ur puppy runs out of energyhttps://vine.co/v/ew6rHiwKFBA,,10000000.0,,0.0,,Quality,,0
5552,Study in @Lancet: anti-abortion laws don't reduce abortions. Contraception does. #WD2016http://slate.me/200xRpM,0.0,277000.0,499.0,0.0,,Quality,,0
5558,Teresa Briggs (D-Kansas House District 76) https://t.co/NU4TQcNHzm #news,5174.0,25379.0,42048.0,0.0,United States,Spam,,1
5561,Video || Lou posted this video of Harry and his friends singing happy birthday to the late Matt Irwin-L https://twitter.com/TheHarryNews/status/732544929709363200/video/1 …,0.0,154000.0,571.0,0.0,niam/4,Quality,,0
5575,"We never get tired of the view. 

PHOTOS: http://mnvkn.gs/QQdQP8 pic.twitter.com/L0ZMUn3zsW",0.0,1280000.0,444.0,0.0,,Quality,,0
5578,"New York chef plans New Orleans oyster bar, newspaper reports  #news",15347.0,26484.0,41868.0,0.0,United States,Spam,,1
5586,Amazing that Crooked Hillary can do a hit ad on me concerning women when her husband was the WORST abuser of woman in U.S. political history,0.0,59200000.0,,0.0,"Washington, DC",Quality,,0
5604,I'm gonna need a bedroom this beautiful!pic.twitter.com/YNF10e5tVy,0.0,45800.0,,0.0,,Quality,,0
5614,#Iraq #ISIS \| A failed teenage suicide bomber has spoken about how he and other children were brainwashed.  https://t.co/Q2C9wj1xpi https://t.co/ToWWoQwBuZ,7332.0,28019.0,11154.0,0.0,United Kingdom,Spam,,1
5627,"Hmm according to this, YoonA is attending Alibaba Planet Conference tomorrow (18May) at 1.30pm (2.30pm KST)pic.twitter.com/CBqn1t9lWD",0.0,47600.0,495.0,0.0,yoona.smtown.com,Quality,,0
